Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Sector,Daily Return,Cumulative Return,MA50,MA200,Change %,Country
5/2/2022,201.1699982,211.8800049,200.9900055,211.1300049,209.9780579,49915300,META,Technology/Social Media,0.053175033,0.006435322,206.4396616,299.9675601,,
5/3/2022,210.4499969,214.8999939,208.0899963,212.0299988,210.8731232,41556300,META,Technology/Social Media,0.004262661,0.010725415,206.5564212,299.3463679,,
5/4/2022,210.6499939,224.3000031,206.9600067,223.4100037,222.19104,41375900,META,Technology/Social Media,0.05367169,0.064972756,206.9806937,298.7583439,,
5/5/2022,218.7400055,220.1699982,206.1600037,208.2799988,207.1436005,41129200,META,Technology/Social Media,-0.067722981,-0.007150374,207.176221,298.0723572,,
5/6/2022,207.3399963,209.3800049,201.0200043,203.7700043,202.6582184,34747200,META,Technology/Social Media,-0.021653491,-0.028649034,207.1000391,297.3392788,,
5/9/2022,199.8399963,202.5700073,195.5800018,196.2100067,195.1394501,36303200,META,Technology/Social Media,-0.037100732,-0.064686867,206.8161963,296.476114,,
5/10/2022,199.5099945,202.9600067,194.1900024,197.6499939,196.5715942,34452500,META,Technology/Social Media,0.007339081,-0.057822528,206.5500562,295.606833,,
5/11/2022,196.3300018,200.6699982,188.2700043,188.7400055,187.7102356,31153400,META,Technology/Social Media,-0.045079548,-0.100295463,206.256666,294.7163684,,
5/12/2022,187.0599976,198.0500031,184.7799988,191.2400055,190.1965942,38262200,META,Technology/Social Media,0.013245728,-0.088378221,205.9211072,293.8111346,,
5/13/2022,192.5800018,199.8899994,191.2799988,198.6199951,197.5363159,24549800,META,Technology/Social Media,0.038590185,-0.053198569,205.8345822,293.0169914,,
5/16/2022,197.0500031,205.3699951,195.9299927,200.0399933,198.9485474,27112600,META,Technology/Social Media,0.007149224,-0.046429673,205.8341843,292.2399544,,
5/17/2022,202.1199951,205.4600067,198.3600006,202.6199951,201.5144806,24872700,META,Technology/Social Media,0.012897472,-0.034131027,206.1355313,291.4973783,,
5/18/2022,200,201,191.6300049,192.2400055,191.1911316,23960000,META,Technology/Social Media,-0.05122882,-0.083611354,206.1743192,290.7067162,,
5/19/2022,191.1999969,195.2899933,189.6000061,191.2899933,190.2462921,24446900,META,Technology/Social Media,-0.004941858,-0.088140017,206.0309055,289.8731392,,
5/20/2022,194.9700012,197.9100037,187.8699951,193.5399933,192.484024,31465600,META,Technology/Social Media,0.011762289,-0.077414456,205.9976877,289.0306115,,
5/23/2022,195.1900024,196.9900055,191.2400055,196.2299957,195.1593475,25059200,META,Technology/Social Media,0.013898938,-0.064591497,206.1691473,288.1987749,,
5/24/2022,180.5500031,183.6799927,176.1100006,181.2799988,180.2909241,50406300,META,Technology/Social Media,-0.076186069,-0.135856593,206.062731,287.3020445,,
5/25/2022,180.3999939,185.4499969,179.3200073,183.8300018,182.8269958,28030200,META,Technology/Social Media,0.014066553,-0.123701075,205.8996259,286.4203813,,
5/26/2022,182.8800049,192.8300018,182.2599945,191.6300049,190.5844421,23056500,META,Technology/Social Media,0.04243053,-0.086519247,205.6609351,285.5833238,,
5/27/2022,191.3600006,195.3300018,189.8000031,195.1300049,194.0653534,22562700,META,Technology/Social Media,0.018264404,-0.069835066,205.4081219,284.7502941,,
5/31/2022,194.8899994,197.6000061,192.0099945,193.6399994,192.5834961,26131100,META,Technology/Social Media,-0.007635867,-0.076937682,204.9536157,283.9072192,,
6/1/2022,196.5099945,199.5299988,185,188.6399994,187.6107635,36623500,META,Technology/Social Media,-0.025821177,-0.100772237,204.4991092,283.022473,,
6/2/2022,188.4499969,200.9400024,187.7299957,198.8600006,197.7750092,31951600,META,Technology/Social Media,0.054177305,-0.0520545,204.1452509,282.2288769,,
6/3/2022,195.9799957,196.6100006,189.7799988,190.7799988,189.7390594,19465000,META,Technology/Social Media,-0.040631775,-0.090571209,203.6941251,281.4100191,,
6/6/2022,193.9900055,196.9199982,188.3999939,194.25,193.190155,30574200,META,Technology/Social Media,0.018188641,-0.074029935,203.190488,280.6100578,,
6/7/2022,191.9299927,196.5299988,191.4900055,195.6499939,194.5825043,18828700,META,Technology/Social Media,0.007207144,-0.067356336,202.6699435,279.7959241,,
6/8/2022,194.6699982,202.0299988,194.4100037,196.6399994,195.5671082,22267200,META,Technology/Social Media,0.005060084,-0.06263708,202.1338843,278.9669222,,
6/9/2022,194.2799988,199.4499969,183.6799927,184,182.9960632,23501600,META,Technology/Social Media,-0.064279955,-0.122890726,201.2216885,278.0643238,,
6/10/2022,183.0399933,183.1000061,175.0200043,175.5700073,174.6120605,27450800,META,Technology/Social Media,-0.045815208,-0.16307567,200.1817932,277.1054839,,
6/13/2022,170.5899963,172.5800018,164.0299988,164.2599945,163.3637695,31749300,META,Technology/Social Media,-0.064418752,-0.216989291,199.0261328,276.1103432,,
6/14/2022,166.0299988,166.75,161.3600006,163.7299957,162.8366547,27244300,META,Technology/Social Media,-0.003226633,-0.219515779,197.8104019,275.0715422,,
6/15/2022,167.1999969,172.1600037,163.9799957,169.3500061,168.4260254,30008300,META,Technology/Social Media,0.034325016,-0.192725646,196.5266452,274.0207568,,
6/16/2022,163.7200012,165.0800018,159.6100006,160.8699951,159.9922791,26944100,META,Technology/Social Media,-0.05007389,-0.233149013,195.1149899,272.9341679,,
6/17/2022,161.6799927,165.8999939,159.8999939,163.7400055,162.8466492,31374200,META,Technology/Social Media,0.017840674,-0.219467875,193.9302896,271.8485738,,
6/21/2022,165.9299927,167.7599945,155.9700012,157.0500031,156.1931152,50724900,META,Technology/Social Media,-0.040857666,-0.251358595,192.6194809,270.7633772,,
6/22/2022,158.3800049,160.7899933,155.4400024,155.8500061,154.9996643,47267800,META,Technology/Social Media,-0.007640868,-0.257078865,191.2971356,269.6673401,,
6/23/2022,156.2700043,159.75,154.25,158.75,157.8838501,40499200,META,Technology/Social Media,0.018607691,-0.243254819,190.1492331,268.5562856,,
6/24/2022,161.7299957,170.25,161.3000031,170.1600037,169.2315979,68736000,META,Technology/Social Media,0.071874025,-0.188864496,189.2744324,267.5248936,,
6/27/2022,171.3200073,171.75,168.0099945,169.4900055,168.5652618,29174600,META,Technology/Social Media,-0.003937421,-0.192058278,188.3693979,266.488032,,
6/28/2022,169.8999939,171.3000031,160.6100006,160.6799927,159.803299,27744500,META,Technology/Social Media,-0.051979647,-0.234054804,187.3847992,265.4039294,,
6/29/2022,163.5700073,166.3300018,160.3200073,163.9400024,163.0455322,28595200,META,Technology/Social Media,0.020288901,-0.218514618,186.4533093,264.3468787,,
6/30/2022,162.1499939,165.2299957,158.4900055,161.25,160.3702087,35250600,META,Technology/Social Media,-0.016408444,-0.231337577,185.3382269,263.2763518,,
7/1/2022,160.3099976,160.6199951,155,160.0299988,159.1568604,31423900,META,Technology/Social Media,-0.007565921,-0.237153217,184.5348343,262.2127367,,
7/5/2022,158.1399994,168.25,157.0200043,168.1900024,167.2723236,28618600,META,Technology/Social Media,0.050990345,-0.198255396,184.1394037,261.1939756,,
7/6/2022,168.1999969,171.5899963,165.4600067,169.7700043,168.8437195,23085900,META,Technology/Social Media,0.009394237,-0.190723617,183.8541684,260.2245438,,
7/7/2022,169.4499969,172.7200012,167.7799988,172.1900024,171.2505035,24083400,META,Technology/Social Media,0.014254507,-0.179187781,183.5597833,259.312,,
7/8/2022,169.9799957,172.3999939,168.1499939,170.8800049,169.9476776,19249200,META,Technology/Social Media,-0.00760772,-0.185432291,183.3594827,258.3840903,,
7/11/2022,167.0700073,167.4900055,161.9100037,162.8800049,161.9913177,21885600,META,Technology/Social Media,-0.046816526,-0.223567521,183.1194003,257.4873599,,
7/12/2022,164.8000031,165.9100037,162.1000061,163.2700043,162.3791656,16639700,META,Technology/Social Media,0.002394251,-0.221708546,182.2748337,256.5788938,,
7/13/2022,160.1600037,164.9799957,159.6100006,163.4900055,162.5979767,16555100,META,Technology/Social Media,0.001347531,-0.220659774,181.5392688,255.6367128,,
7/14/2022,161.2200012,162.5899963,157.2799988,158.0500031,157.1876526,23765200,META,Technology/Social Media,-0.03327424,-0.246591728,180.4834607,254.6643971,,
7/15/2022,160.5399933,164.9799957,159.8200073,164.6999969,163.8013763,23342800,META,Technology/Social Media,0.042075339,-0.21489182,179.5420258,253.7894471,,
7/18/2022,166.75,171.6900024,165.6399994,167.2299957,166.3175507,23574300,META,Technology/Social Media,0.01536113,-0.20283167,178.424556,252.9322499,,
7/19/2022,170.3699951,176.4900055,169.5099945,175.7799988,174.8209229,25933700,META,Technology/Social Media,0.051127329,-0.162074583,177.7781024,252.1186632,,
7/20/2022,177.4900055,183.6000061,176.6999969,183.0899963,182.0910187,24784300,META,Technology/Social Media,0.04158596,-0.12722865,177.3667584,251.3234257,,
7/21/2022,180.6300049,183.8500061,178.8699951,183.1699982,182.1705933,27195800,META,Technology/Social Media,0.000437004,-0.126847245,177.1073813,250.6120283,,
7/22/2022,173.0700073,175.6000061,168.4100037,169.2700043,168.3464355,42583900,META,Technology/Social Media,-0.075885781,-0.193107124,176.5428781,249.7980439,,
7/25/2022,169,170.5700073,164.8099976,166.6499939,165.7407227,26166300,META,Technology/Social Media,-0.015478278,-0.205596436,176.1034879,248.9676493,,
7/26/2022,165.9400024,166,157.9499969,159.1499939,158.2816467,28468400,META,Technology/Social Media,-0.045004485,-0.241348159,175.4651889,248.121939,,
7/27/2022,162.5899963,170.8699951,162.0200043,169.5800018,168.6547394,43846600,META,Technology/Social Media,0.065535663,-0.191629408,174.8875574,247.3239667,,
7/28/2022,161.0599976,161.5099945,154.8500061,160.7200012,159.8430786,73214300,META,Technology/Social Media,-0.052246743,-0.233864138,174.105448,246.5048103,,
7/29/2022,157.6900024,160.1399994,155.1699982,159.1000061,158.2319336,42065400,META,Technology/Social Media,-0.010079542,-0.241586437,173.2397971,245.6859528,,
8/1/2022,157.25,165.1900024,155.2299957,159.9299927,159.0573883,40596700,META,Technology/Social Media,0.005216739,-0.237629991,172.5971222,244.8673936,,
8/2/2022,158.3099976,162.2400055,158.0099945,160.1900024,159.315979,27374500,META,Technology/Social Media,0.00162577,-0.236390553,171.9785159,244.030286,,
8/3/2022,162.6900024,169.5399933,161.5700073,168.8000031,167.8790283,31721900,META,Technology/Social Media,0.053748842,-0.19534743,171.486416,243.2547407,,
8/4/2022,168.3000031,172.1499939,166.8000031,170.5700073,169.6393738,23938200,META,Technology/Social Media,0.010485797,-0.186910006,170.9760165,242.4353858,,
8/5/2022,166.9900055,171.6100006,165.8000031,167.1100006,166.1981964,25832700,META,Technology/Social Media,-0.020285252,-0.203403741,170.694162,241.5757021,,
8/8/2022,168,177.5099945,167.1300049,170.25,169.3210754,27299100,META,Technology/Social Media,0.01879009,-0.188435626,170.4240436,240.7277042,,
8/9/2022,168.9499969,169.5299988,166.6000061,168.5299988,167.6104584,18655100,META,Technology/Social Media,-0.010102801,-0.196634699,169.9645639,239.8656832,,
8/10/2022,175.9900055,180.4799957,173.9499969,178.3399963,177.3669739,30262100,META,Technology/Social Media,0.058209467,-0.149871233,169.6305963,239.1383237,,
8/11/2022,179.7100067,183.1000061,176.3699951,177.4900055,176.5216064,24079100,META,Technology/Social Media,-0.004766205,-0.153923121,169.3093585,238.3864486,,
8/12/2022,180.8099976,181.4600067,178.9100037,180.5,179.515152,21274000,META,Technology/Social Media,0.016958522,-0.139574908,169.1474463,237.7135899,,
8/15/2022,178.9600067,181.4400024,178.1999969,180.8899994,179.9030304,15878700,META,Technology/Social Media,0.0021607,-0.137715787,168.7900067,237.0605225,,
8/16/2022,179.4400024,180.9900055,177.0399933,179.4700012,178.4907837,21156700,META,Technology/Social Media,-0.007850044,-0.144484756,168.5650412,236.3770222,,
8/17/2022,176.7599945,178.1399994,174.1699982,174.8500061,173.8959961,20118100,META,Technology/Social Media,-0.025742436,-0.166507803,168.179158,235.6374792,,
8/18/2022,174.3399963,175.7599945,171.8600006,174.6600037,173.707016,18844500,META,Technology/Social Media,-0.001086742,-0.167413594,167.7616483,234.8651161,,
8/19/2022,170.1999969,172.3200073,167.0500031,167.9600067,167.0435944,26240800,META,Technology/Social Media,-0.038360118,-0.199351707,167.191178,234.0688844,,
8/22/2022,165.4900055,165.4900055,162.2599945,163.0500031,162.1603851,19499700,META,Technology/Social Media,-0.029233143,-0.222757172,166.7744644,233.2306329,,
8/23/2022,162.4799957,165.0500031,160.6999969,161.1100006,160.2309723,18111800,META,Technology/Social Media,-0.011898176,-0.232004945,166.4868427,232.3616999,,
8/24/2022,160.6000061,165.4600067,159.7700043,163.2599945,162.3692322,20891500,META,Technology/Social Media,0.01334486,-0.221756158,166.4669519,231.4772022,,
8/25/2022,165.1799927,168.8800049,164.0200043,168.7799988,167.8591156,15550500,META,Technology/Social Media,0.033811107,-0.195442873,166.5674011,230.6326358,,
8/26/2022,168.4799957,170.9199982,161.6699982,161.7799988,160.8973083,24023600,META,Technology/Social Media,-0.041474109,-0.228811163,166.4168268,229.7694212,,
8/29/2022,160.6600037,163.0500031,159.0099945,159.1699982,158.3015442,20052700,META,Technology/Social Media,-0.016133049,-0.24125279,166.3830121,228.931667,,
8/30/2022,160.3500061,161.6600037,155.9100037,157.1600037,156.3025208,19567900,META,Technology/Social Media,-0.012627947,-0.250834209,166.2521295,228.0834206,,
8/31/2022,167.0700073,167.8399963,162.1399994,162.9299927,162.0410156,40953000,META,Technology/Social Media,0.036714026,-0.223329316,166.3690875,227.1984752,,
9/1/2022,163.5800018,167.3600006,160.3500061,165.3600006,164.4577637,30145700,META,Technology/Social Media,0.014914422,-0.211745722,166.5582495,226.2924457,,
9/2/2022,167.4499969,167.9299927,159.2200012,160.3200073,159.445282,22634200,META,Technology/Social Media,-0.030478839,-0.235770797,166.5894781,225.3842282,,
9/6/2022,160.1000061,161.6900024,157.6900024,158.5399933,157.6749725,19339800,META,Technology/Social Media,-0.011102928,-0.244255979,166.3583456,224.4780495,,
9/7/2022,157.7599945,160.9600067,156.8099976,160.3899994,159.5148926,16831200,META,Technology/Social Media,0.011669068,-0.23543715,166.1773383,223.5914138,,
9/8/2022,158.7100067,162.2299957,157.7400055,162.0599976,161.1757813,22530800,META,Technology/Social Media,0.010412123,-0.227476428,166.2047879,222.6802129,,
9/9/2022,163.25,169.5399933,163.0200043,169.1499939,168.2270813,22086800,META,Technology/Social Media,0.043749129,-0.193679195,166.3084189,221.8256013,,
9/12/2022,167.3899994,171.3899994,167.2799988,168.9600067,168.038147,23220400,META,Technology/Social Media,-0.001123091,-0.194584766,166.4617776,220.9887424,,
9/13/2022,161.5399933,161.6300049,152.6699982,153.1300049,152.2945099,44444100,META,Technology/Social Media,-0.093690852,-0.270044805,166.3245306,220.0542194,,
9/14/2022,153.3300018,153.5399933,149.0500031,151.4700012,150.6435547,43064200,META,Technology/Social Media,-0.010840543,-0.277957916,165.9919553,219.1509248,,
9/15/2022,149.8000031,154.1999969,148.6999969,149.5500031,148.7340393,34606300,META,Technology/Social Media,-0.012675719,-0.287110319,165.5897617,218.2136665,,
9/16/2022,148.0500031,148.5800018,144.2899933,146.2899933,145.4918213,40122800,META,Technology/Social Media,-0.021798763,-0.302650432,165.074588,217.3276773,,
9/19/2022,145.2400055,148.5800018,145.1000061,148.0200043,147.2124023,22169500,META,Technology/Social Media,0.011825964,-0.294403601,164.6198825,216.519213,,
9/20/2022,145.7799988,148.8399963,145.2200012,146.0899963,145.2929077,23217400,META,Technology/Social Media,-0.013038946,-0.303603834,164.2859143,215.7021951,,
9/21/2022,146.3899994,149.6000061,142,142.1199951,141.344574,38338600,META,Technology/Social Media,-0.027174993,-0.322528395,163.8652225,214.8830888,,
9/22/2022,141.5500031,144.5800018,140.8699951,142.8200073,142.0407562,34418500,META,Technology/Social Media,0.004925426,-0.319191559,163.4540781,214.0126142,,
9/23/2022,141.4199982,142.6199951,138.8899994,140.4100037,139.6439209,31710700,META,Technology/Social Media,-0.016874279,-0.33067971,163.1032034,213.1055903,,
9/26/2022,140.1199951,142.2400055,136.1900024,136.3699951,135.625946,30497000,META,Technology/Social Media,-0.028773002,-0.349938065,162.5396948,212.1399378,,
9/27/2022,137.9199982,139.4199982,134.1199951,134.3999939,133.6667175,30826500,META,Technology/Social Media,-0.014445824,-0.359328745,161.8866782,211.168169,,
9/28/2022,134.6199951,142.0299988,134.2700043,141.6100006,140.8373718,32658500,META,Technology/Social Media,0.053645772,-0.324959441,161.2070071,210.2326017,,
9/29/2022,139.3600006,139.8399963,135.1999969,136.4100037,135.665741,38985400,META,Technology/Social Media,-0.036720586,-0.349747326,160.2785016,209.2476057,,
9/30/2022,136.0500031,140.9900055,135.5,135.6799927,134.9397125,33166400,META,Technology/Social Media,-0.005351598,-0.353227216,159.333884,208.2627089,,
10/3/2022,137.1399994,139.6199951,136.1000061,138.6100006,137.8536987,27723100,META,Technology/Social Media,0.021594727,-0.339260335,158.7240292,207.2529982,,
10/4/2022,140.4900055,142.3899994,139.3399963,140.2799988,139.5146027,34670700,META,Technology/Social Media,0.012048309,-0.331299539,158.1995068,206.2852077,,
10/5/2022,138.2400055,140.2100067,134.7799988,138.9799957,138.2217102,27979300,META,Technology/Social Media,-0.009267076,-0.337496437,157.7983081,205.3164722,,
10/6/2022,137.7200012,141.4499969,136.6000061,139.0700073,138.3112335,36231100,META,Technology/Social Media,0.000647679,-0.337067348,157.191438,204.3896567,,
10/7/2022,136.7599945,138.2899933,132.4400024,133.4499969,132.7218628,33214800,META,Technology/Social Media,-0.040411546,-0.363857481,156.6490137,203.3913831,,
10/10/2022,133.5500031,136.1100006,131.8699951,133.7899933,133.0600128,24024000,META,Technology/Social Media,0.00254781,-0.362236711,156.1455753,202.413448,,
10/11/2022,131.6199951,132.6600037,126.9899979,128.5399933,127.8386688,38481400,META,Technology/Social Media,-0.039240519,-0.387262873,155.5212009,201.385587,,
10/12/2022,128.3200073,129.6699982,126.25,127.5,126.8043442,34605200,META,Technology/Social Media,-0.008090859,-0.392220443,154.8709682,200.2981529,,
10/13/2022,123.5299988,131.1399994,122.5299988,130.2899933,129.5791168,34325700,META,Technology/Social Media,0.021882315,-0.378920819,154.1049699,199.2243935,,
10/14/2022,131,131.7899933,126.5199966,126.7600021,126.0683823,23559400,META,Technology/Social Media,-0.027093367,-0.395747945,153.2335501,198.149391,,
10/17/2022,130.3000031,134.7899933,130.1799927,134.0399933,133.3086548,29612200,META,Technology/Social Media,0.057431311,-0.361044957,152.5757593,197.1035287,,
10/18/2022,137.0899963,137.8399963,131.3999939,132.8000031,132.0754242,25445000,META,Technology/Social Media,-0.009250942,-0.366955893,151.8308463,196.0913317,,
10/19/2022,132.8899994,137,132.2200012,133.2299957,132.503067,30691000,META,Technology/Social Media,0.003237868,-0.36490618,151.1286984,195.0703827,,
10/20/2022,132.9299927,136.7700043,131.3099976,131.5299988,130.8123627,26356300,META,Technology/Social Media,-0.012759737,-0.37300981,150.1976062,194.0509754,,
10/21/2022,126.3099976,130.1199951,125.4400024,130.0099945,129.3006287,46348600,META,Technology/Social Media,-0.011556507,-0.380255627,149.2531866,193.085472,,
10/24/2022,127.25,133.4799957,124.5699997,129.7200012,129.0122375,63563400,META,Technology/Social Media,-0.002230392,-0.3816379,148.2431284,192.0773031,,
10/25/2022,130.8800049,138.3500061,130.5899963,137.5099945,136.7597351,38433200,META,Technology/Social Media,0.060052424,-0.344503757,147.3802625,191.1112034,,
10/26/2022,131.6799927,135.5500031,128.5299988,129.8200073,129.1116943,82791500,META,Technology/Social Media,-0.055923191,-0.381161199,146.3926807,190.1253619,,
10/27/2022,97.98000336,102.5,96.37999725,97.94000244,97.40562439,232316600,META,Technology/Social Media,-0.245570861,-0.533129976,144.8628732,188.9496619,,
10/28/2022,99.58000183,100.8499985,97.51000214,99.19999695,98.65875244,95928300,META,Technology/Social Media,0.012865048,-0.527123671,143.361908,187.7857472,,
10/31/2022,98.22000122,99.31999969,92.59999847,93.16000366,92.65171051,121361400,META,Technology/Social Media,-0.060887066,-0.555915723,141.8740703,186.6255123,,
11/1/2022,94.33000183,97.48999786,93.55000305,95.19999695,94.68056488,110189600,META,Technology/Social Media,0.021897646,-0.546191322,140.5244739,185.4484695,,
11/2/2022,94.20999908,95.19999695,90.48000336,90.54000092,90.04599762,71821100,META,Technology/Social Media,-0.04894951,-0.568405035,139.1207744,184.3166289,,
11/3/2022,90.08000183,90.45999908,88.41000366,88.91000366,88.42489624,60664000,META,Technology/Social Media,-0.018003036,-0.576175055,137.6418877,183.1695221,,
11/4/2022,90.34999847,91.38999939,88.08999634,90.79000092,90.29463196,55638100,META,Technology/Social Media,0.021144901,-0.567213318,136.090598,182.0468313,,
11/7/2022,94.77999878,96.87999725,93.09999847,96.72000122,96.19228363,81987300,META,Technology/Social Media,0.06531564,-0.538945579,134.7964975,181.0202132,,
11/8/2022,95.91999817,97.80000305,94.79000092,96.47000122,95.94364166,52088300,META,Technology/Social Media,-0.002584843,-0.540137332,133.5493394,179.9648033,,
11/9/2022,101.7200012,104.9000015,100.7399979,101.4700012,100.9163666,107677300,META,Technology/Social Media,0.051829645,-0.516302813,132.4416164,178.9768233,,
11/10/2022,107.1200027,112.75,104.6100006,111.8700027,111.259613,80671000,META,Technology/Social Media,0.102493251,-0.466727116,131.4259883,178.0680091,,
11/11/2022,109.2300034,114.9000015,108.8099976,113.0199966,112.4033432,59961700,META,Technology/Social Media,0.010279832,-0.46124516,130.3848999,177.1648637,,
11/14/2022,110.9899979,116.2699966,110.8000031,114.2200012,113.5967941,53395000,META,Technology/Social Media,0.010617575,-0.45552489,129.4679301,176.2325285,,
11/15/2022,116.0699997,118.7399979,114.4100037,117.0800018,116.4412003,50670500,META,Technology/Social Media,0.025039493,-0.44189151,128.6432547,175.2569804,,
11/16/2022,114.5,116.0800018,112.6600037,113.2300034,112.6122055,33287800,META,Technology/Social Media,-0.032883505,-0.460244073,127.705201,174.2337439,,
11/17/2022,110.4100037,112.3300018,109.8000031,111.4499969,110.8419113,35093800,META,Technology/Social Media,-0.015720269,-0.468729181,126.6985236,173.1817651,,
11/18/2022,113.8000031,114.3199997,110.6200027,112.0500031,111.4386292,33357700,META,Technology/Social Media,0.005383504,-0.465869083,125.5627545,172.5566444,,
11/21/2022,111.5199966,112.3700027,109.1900024,109.8600006,109.260582,24351100,META,Technology/Social Media,-0.019544813,-0.476308572,124.3872032,171.9239653,,
11/22/2022,109.8600006,111.6200027,108.3199997,111.4400024,110.8319778,29029000,META,Technology/Social Media,0.014382093,-0.468776793,123.5579526,171.3597109,,
11/23/2022,111.7200012,112.6699982,110.7300034,112.2399979,111.627594,21343100,META,Technology/Social Media,0.007178579,-0.464963365,122.7776334,170.8229556,,
11/25/2022,111.3000031,112.7300034,111.0199966,111.4100037,110.8021393,12007600,META,Technology/Social Media,-0.007394719,-0.468919811,122.0189954,170.2232954,,
11/28/2022,110.7799988,112.0400009,108.3799973,108.7799988,108.1864853,23309400,META,Technology/Social Media,-0.02360653,-0.481456771,121.2728886,169.6300997,,
11/29/2022,109.5400009,110.9400024,108.5400009,109.4599991,108.8627701,23899200,META,Technology/Social Media,0.006251102,-0.478215304,120.505896,169.082653,,
11/30/2022,109.5100021,118.1600037,109.3799973,118.0999985,117.4556274,43348600,META,Technology/Social Media,0.07893293,-0.43702931,119.9491504,168.5873701,,
12/1/2022,119.1999969,121.1999969,118.4000015,120.4400024,119.7828751,36551400,META,Technology/Social Media,0.019813845,-0.425874695,119.5179164,168.0873134,,
12/2/2022,117.8300018,124.0400009,117.6100006,123.4899979,122.8162155,39950500,META,Technology/Social Media,0.025323657,-0.411335743,119.1334256,167.6246018,,
12/5/2022,121.75,124.6699982,121.3499985,122.4300003,121.762001,35474900,META,Technology/Social Media,-0.008583675,-0.416388646,118.7757872,167.2005282,,
12/6/2022,119.9100037,120.5500031,113.7399979,114.1200027,113.4973526,43689200,META,Technology/Social Media,-0.067875432,-0.456001519,118.3332153,166.7428393,,
12/7/2022,113.7600021,115.8799973,112.8799973,113.9300003,113.3083725,29461100,META,Technology/Social Media,-0.001665062,-0.45690731,117.9260484,166.3044941,,
12/8/2022,116.3899994,117.3399963,114.5899963,115.3300018,114.7007523,30619400,META,Technology/Social Media,0.01228841,-0.450233564,117.403316,165.8911617,,
12/9/2022,115.3000031,117.5400009,113.8700027,115.9000015,115.2676392,26033400,META,Technology/Social Media,0.004942312,-0.447516447,116.995354,165.4351633,,
12/12/2022,115.1800003,115.7200012,113.1399994,114.7099991,114.0841141,24747100,META,Technology/Social Media,-0.010267627,-0.453189142,116.578242,164.9589259,,
12/13/2022,122.1299973,123.3000031,118.6399994,120.1500015,119.4944458,44701100,META,Technology/Social Media,0.047424059,-0.427257151,116.211057,164.5070051,,
12/14/2022,119.3899994,124.1399994,119.3899994,121.5899963,120.9265823,36922000,META,Technology/Social Media,0.011984963,-0.420392849,115.8392966,164.0997393,,
12/15/2022,118.3300018,118.6299973,114.0100021,116.1500015,115.5162735,34531000,META,Technology/Social Media,-0.044740443,-0.44632473,115.3851878,163.642448,,
12/16/2022,120.2300034,123.3099976,118.8199997,119.4300003,118.7783737,67064000,META,Technology/Social Media,0.028239313,-0.430689321,114.9945306,163.2270271,,
12/19/2022,116.8300018,117.8000031,114.3300018,114.4800034,113.8553848,29769900,META,Technology/Social Media,-0.041446845,-0.454285452,114.6172011,162.8014618,,
12/20/2022,113.2600021,117.3300018,112.4599991,117.0899963,116.4511337,28742500,META,Technology/Social Media,0.022798649,-0.441843898,114.2850235,162.4514818,,
12/21/2022,116.6999969,120.3399963,115.6200027,119.7600021,119.106575,20392800,META,Technology/Social Media,0.022803052,-0.429116235,114.1103816,162.100756,,
12/22/2022,117.1999969,118.6200027,114.3799973,117.1200027,116.4809799,23618100,META,Technology/Social Media,-0.022044082,-0.441700844,113.9039143,161.696076,,
12/23/2022,116.0299988,118.1800003,115.5400009,118.0400009,117.3959503,17796600,META,Technology/Social Media,0.007855106,-0.437315345,113.660251,161.3123312,,
12/27/2022,117.9300003,118.5999985,116.0500031,116.8799973,116.2422867,21392300,META,Technology/Social Media,-0.009827116,-0.442844912,113.4637291,160.9606108,,
12/28/2022,116.25,118.1500015,115.5100021,115.6200027,114.9891586,19612500,META,Technology/Social Media,-0.010780311,-0.448851218,113.0973392,160.6074979,,
12/29/2022,116.4000015,121.0299988,115.7699966,120.2600021,119.6038513,22366200,META,Technology/Social Media,0.040131546,-0.426732765,112.8479077,160.2506059,,
12/30/2022,118.1600037,120.4199982,117.7399979,120.3399963,119.683403,19583800,META,Technology/Social Media,0.000665127,-0.42635147,112.5915144,159.836428,,
1/3/2023,122.8199997,126.3700027,122.2799988,124.7399979,124.0594025,35528500,META,Technology/Social Media,0.036563127,-0.405377086,112.4564552,159.4231949,,
1/4/2023,127.3799973,129.0500031,125.8499985,127.3700027,126.6750488,32397100,META,Technology/Social Media,0.021083822,-0.392840162,112.4039436,158.9800261,,
1/5/2023,126.1299973,128.5200043,124.5400009,126.9400024,126.2473984,25447100,META,Technology/Social Media,-0.003375964,-0.394889912,112.3486469,158.5595827,,
1/6/2023,128.9700012,130.3300018,126.0400009,130.0200043,129.3106079,27584500,META,Technology/Social Media,0.024263546,-0.380207796,112.1996643,158.1287961,,
1/9/2023,131.1600037,132.9499969,129.2799988,129.4700012,128.7635803,26649100,META,Technology/Social Media,-0.004230338,-0.382829726,112.192702,157.7111372,,
1/10/2023,127.2699966,133.4400024,127.1500015,132.9900055,132.264389,28684400,META,Technology/Social Media,0.02718788,-0.366050175,112.8898773,157.2805991,,
1/11/2023,130.9600067,133.8500061,130.3399963,132.8899994,132.1649475,25423000,META,Technology/Social Media,-0.000751839,-0.366526804,113.5600012,156.8383752,,
1/12/2023,133.4400024,137.6799927,131.7599945,136.7100067,135.9641113,30757700,META,Technology/Social Media,0.028745623,-0.348317222,114.4262492,156.4063454,,
