Date,Price,Open,High,Low,Vol.,Change %
6/2/2023,28.35,29,28.75,28.3,13.98M,-2.24%
6/1/2023,29,28.7,29.2,28.65,34.36M,1.05%
5/31/2023,28.7,29.4,29.55,27.6,39.60M,-2.38%
5/30/2023,29.4,27.6,29.45,27.55,76.38M,6.91%
5/26/2023,27.5,27,27.5,27,41.04M,2.23%
5/25/2023,26.9,27.3,27.25,26.8,30.99M,-1.47%
5/24/2023,27.3,27.7,27.65,26.75,31.03M,-1.44%
5/23/2023,27.7,27.15,27.75,27.2,31.71M,2.03%
5/22/2023,27.15,26.6,27.15,26.3,20.12M,2.07%
5/19/2023,26.6,26.2,26.6,26,28.97M,1.53%
5/18/2023,26.2,26.15,26.35,26,51.12M,0.19%
5/17/2023,26.15,25.1,26.7,25.15,59.99M,4.18%
5/16/2023,25.1,24.1,25.3,24.25,29.22M,4.15%
5/15/2023,24.1,24.25,24.25,23.95,17.63M,-0.62%
5/12/2023,24.25,24,24.25,23.85,15.88M,1.04%
5/11/2023,24,24.6,24.6,23.55,30.39M,-2.44%
5/10/2023,24.6,24.6,24.9,24.5,17.93M,0.00%
5/9/2023,24.6,24.5,24.6,24.45,12.61M,0.41%
5/8/2023,24.5,24.05,24.5,24.05,8.41M,1.87%
5/5/2023,24.05,24,24.05,23.95,18.76M,0.21%
5/4/2023,24,23.05,24,23.3,22.21M,4.12%
5/3/2023,23.05,22.75,23.95,22.75,15.88M,1.32%
5/2/2023,22.75,22.05,22.75,22.05,15.26M,-8.45%
4/28/2023,24.85,24.9,25,24.85,28.73M,-0.20%
4/27/2023,24.9,25,25,24.85,15.06M,-0.40%
4/26/2023,25,25,25.1,24.9,13.95M,0.00%
4/25/2023,25,25,25,24.95,16.94M,0.00%
4/20/2023,25,25.15,25.2,24.95,9.39M,-0.60%
4/19/2023,25.15,25.15,25.25,25.05,15.09M,0.00%
4/18/2023,25.15,25,25.15,24.95,11.78M,0.60%
4/17/2023,25,24.4,25,24.6,7.31M,2.46%
4/14/2023,24.4,24.35,24.5,24.35,6.45M,0.21%
4/13/2023,24.35,24.3,24.35,24.3,3.74M,0.21%
4/12/2023,24.3,24.3,24.3,24.3,5.63M,0.00%
4/11/2023,24.3,24.4,24.35,24.2,4.98M,-0.41%
4/6/2023,24.4,24.7,24.55,24.35,5.63M,-1.21%
4/5/2023,24.7,24.6,24.7,24.55,3.70M,0.41%
4/4/2023,24.6,25.4,25.4,24.6,13.57M,-3.15%
4/3/2023,25.4,25.5,25.5,25.35,10.43M,-0.39%
3/31/2023,25.5,25.55,25.6,25.5,5.25M,-0.20%
3/30/2023,25.55,25.2,25.6,25.15,6.30M,1.39%
3/29/2023,25.2,24.95,25.2,24.85,22.07M,1.61%
3/28/2023,24.8,24.8,24.85,24.8,11.74M,0.00%
3/27/2023,24.8,24.9,24.9,24.8,12.84M,-0.40%
3/24/2023,24.9,25.15,25.1,24.9,14.89M,-0.99%
3/23/2023,25.15,25.2,25.15,25.05,4.15M,-0.20%
3/22/2023,25.2,24.6,25.2,24.6,13.55M,2.44%
3/21/2023,24.6,24.7,24.75,24.55,10.47M,-0.40%
3/20/2023,24.7,24.6,25.2,24.7,4.89M,0.41%
3/17/2023,24.6,24.7,24.7,24.5,8.25M,-0.40%
3/16/2023,24.7,25,24.7,23.65,2.69M,-1.20%
3/15/2023,25,25.2,25.2,24,33.85M,-0.79%
3/14/2023,25.2,26,25.8,25.1,10.85M,-3.08%
3/13/2023,26,26.5,26.4,26,4.29M,-1.89%
3/10/2023,26.5,26.55,26.75,26.5,3.75M,-0.19%
3/9/2023,26.55,26.4,26.7,26.4,41.40M,0.57%
3/8/2023,26.4,26.2,26.4,26.2,12.75M,0.76%
3/7/2023,26.2,26.3,26.5,26.15,11.87M,-0.38%
3/6/2023,26.3,26.5,26.5,26.3,9.40M,-0.75%
3/3/2023,26.5,26.7,26.7,26,8.01M,-0.75%
3/2/2023,26.7,26.9,26.9,26.3,13.06M,-0.74%
3/1/2023,26.9,26.65,27.05,26.7,46.63M,0.94%
2/28/2023,26.65,26,26.85,25.95,10.37M,2.50%
2/27/2023,26,25.5,26,25.5,7.37M,1.96%
2/24/2023,25.5,25.25,25.5,25.25,14.14M,0.79%
2/23/2023,25.3,25.2,25.4,25.2,8.62M,0.40%
2/22/2023,25.2,25,25.2,25.05,12.39M,0.80%
2/21/2023,25,25.1,25.1,25,31.07M,-0.40%
2/20/2023,25.1,25.15,25.25,25.1,36.68M,-0.20%
2/17/2023,25.15,25.2,25.2,25.15,8.74M,-0.20%
2/16/2023,25.2,25.15,25.2,25.1,19.17M,0.20%
2/15/2023,25.15,25.1,25.2,25.1,42.35M,0.20%
2/14/2023,25.1,25.15,25.15,25.1,3.08M,-0.20%
2/13/2023,25.15,25.2,25.15,25.1,22.88M,-0.20%
2/10/2023,25.2,25.1,25.2,25.1,12.12M,0.40%
2/9/2023,25.1,25.15,25.2,25.1,22.32M,-0.20%
2/8/2023,25.15,25.25,25.15,25,17.03M,-0.40%
2/7/2023,25.25,25.1,25.25,25.1,13.66M,0.60%
2/6/2023,25.1,25.2,25.2,25.1,50.59M,-0.40%
2/3/2023,25.2,25.05,25.2,25.05,20.80M,0.60%
2/2/2023,25.05,25.05,25.15,25.05,13.93M,0.00%
2/1/2023,25.05,24.95,25.05,24.95,16.61M,0.40%
1/31/2023,24.95,25,25.05,24.95,14.16M,-0.20%
1/30/2023,25,24.45,25,24.45,23.35M,2.25%
1/27/2023,24.45,24.35,24.45,24.3,8.69M,0.41%
1/26/2023,24.35,24.35,24.35,24.3,17.79M,0.00%
1/25/2023,24.35,24.05,24.35,24.1,6.71M,1.25%
1/24/2023,24.05,24.15,24.35,24.05,12.49M,-0.41%
1/23/2023,24.15,24.1,24.15,24.05,10.99M,0.21%
1/20/2023,24.1,24.35,24.35,24.1,4.59M,-1.03%
1/19/2023,24.35,24.45,24.4,24.3,18.52M,-0.41%
